course_id	part_number	chapter_id	chapter_number	chapter_name	chapter_title	chapter_description	chapter_url
6532301	2	7047916	3	apply-classifier-models-for-sentiment-analysis	Apply Classifier Models for Sentiment Analysis		https://openclassrooms.com/fr/courses/6532301-introduction-to-natural-language-processing/7047916-apply-classifier-models-for-sentiment-analysis
6532301	3	6980911	1	discover-the-power-of-word-embeddings	Discover The Power of Word Embeddings		https://openclassrooms.com/fr/courses/6532301-introduction-to-natural-language-processing/6980911-discover-the-power-of-word-embeddings
6532301	3	6980971	2	compare-embedding-models	Compare Embedding Models		https://openclassrooms.com/fr/courses/6532301-introduction-to-natural-language-processing/6980971-compare-embedding-models
6532301	3	7132231	3	train-your-first-embedding-models	Train Your First Embedding Models		https://openclassrooms.com/fr/courses/6532301-introduction-to-natural-language-processing/7132231-train-your-first-embedding-models
6532301	3	6981026	4	bonus-doing-more-with-spacy	Bonus! Doing More with SpaCy		https://openclassrooms.com/fr/courses/6532301-introduction-to-natural-language-processing/6981026-bonus-doing-more-with-spacy
4555376	1	4555383	1	sketch-and-take-notes	Sketch and Take Notes		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4555383-sketch-and-take-notes
4555376	1	4578161	2	draw	Draw!		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4578161-draw
4555376	1	4578166	3	mind-map-to-express-ideas	Mind Map to Express Ideas		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4578166-mind-map-to-express-ideas
4555376	1	4578176	4	storyboard-to-bring-experiences-to-life	Storyboard to Bring Experiences to Life		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4578176-storyboard-to-bring-experiences-to-life
4555376	1	4578181	5	capture-your-work	Capture your Work		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4578181-capture-your-work
4555376	1	6771346	6	get-some-practice-making-a-mind-map-and-storyboard	Get some practice making a mind map and storyboard		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/6771346-get-some-practice-making-a-mind-map-and-storyboard
4555376	2	4612451	1	what-does-a-graphic-designer-do	What Does a Graphic Designer Do?		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612451-what-does-a-graphic-designer-do
4555376	2	4612456	2	examine-typography-as-a-tool-for-communication	Examine Typography as a Tool for Communication		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612456-examine-typography-as-a-tool-for-communication
4555376	2	4612461	3	investigate-layouts-and-grids	Investigate Layouts and Grids		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612461-investigate-layouts-and-grids
4555376	2	4612466	4	refine-page-layouts	Refine Page Layouts		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612466-refine-page-layouts
4555376	3	4612476	1	get-in-the-presentation-mindset	Get in the Presentation Mindset		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612476-get-in-the-presentation-mindset
4555376	3	4612481	2	tell-a-story-that-engages-your-audience	Tell a Story that Engages your Audience		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612481-tell-a-story-that-engages-your-audience
4555376	3	4612486	3	create-a-dynamic-presentation	Create a Dynamic Presentation		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612486-create-a-dynamic-presentation
4555376	3	4612491	4	use-a-critical-eye-to-select-images	Use a Critical Eye to Select Images		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612491-use-a-critical-eye-to-select-images
4555376	3	4612496	5	present-with-confidence	Present with Confidence		https://openclassrooms.com/fr/courses/4555376-communicate-your-ideas-through-storytelling-and-design/4612496-present-with-confidence
4555336	1	5565959	1	be-curious-and-observe-the-world-around-you	Be Curious and Observe the World Around You		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565959-be-curious-and-observe-the-world-around-you
4555336	1	5565963	2	embrace-the-beginners-mindset	Embrace the Beginner's Mindset		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565963-embrace-the-beginners-mindset
4555336	1	5565965	3	work-in-the-field-of-ux	Work in the Field of UX		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565965-work-in-the-field-of-ux
4555336	1	5565967	4	collaborate-with-designers-product-managers-and-developers	Collaborate with Designers, Product Managers, and Developers		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565967-collaborate-with-designers-product-managers-and-developers
4555336	2	5565979	1	examine-the-origins-of-ux-design	Examine the Origins of UX Design		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565979-examine-the-origins-of-ux-design
4555336	2	5565982	2	explore-key-concepts-in-ux	Explore Key Concepts in UX		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565982-explore-key-concepts-in-ux
4555336	2	5565987	3	look-at-the-design-process	Look at the Design Process		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565987-look-at-the-design-process
4555336	2	5565992	4	consider-the-user	Consider the User		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565992-consider-the-user
4555336	2	5565994	5	define-the-problem	Define the Problem		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565994-define-the-problem
4555336	2	6737196	6	get-some-practice-by-collecting-examples-of-ux	Get some practice by collecting Examples of UX		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/6737196-get-some-practice-by-collecting-examples-of-ux
4555336	3	5565999	1	design-with-accessibility-in-mind	Design With Accessibility in Mind		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5565999-design-with-accessibility-in-mind
4555336	3	5566003	2	make-ethical-decisions	Make Ethical Decisions		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5566003-make-ethical-decisions
4555336	3	5566007	3	design-for-inclusion	Design for Inclusion		https://openclassrooms.com/fr/courses/4555336-dive-into-ux-design/5566007-design-for-inclusion
4555886	1	4555893	1	innovate-with-design-thinking	Innovate with Design Thinking		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/4555893-innovate-with-design-thinking
4555886	1	5071771	2	define-the-purpose-and-prepare-the-agenda	Define the Purpose and Prepare the Agenda		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071771-define-the-purpose-and-prepare-the-agenda
4555886	1	5071776	3	recruit-participants	Recruit Participants		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071776-recruit-participants
4555886	1	5071781	4	set-up-the-space-and-prepare-materials	Set up the Space and Prepare Materials		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071781-set-up-the-space-and-prepare-materials
4555886	1	5071786	5	get-in-the-mindset-of-a-facilitator	Get in the Mindset of a Facilitator		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071786-get-in-the-mindset-of-a-facilitator
4555886	2	5071796	1	kick-off-your-workshop	Kick Off Your Workshop		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071796-kick-off-your-workshop
4555886	2	5071801	2	present-the-process	Present the Process		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071801-present-the-process
4555886	2	5071821	3	examine-users-and-experiences	Examine Users and Experiences		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071821-examine-users-and-experiences
4555886	2	5071826	4	ideate-and-explore	Ideate and Explore		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071826-ideate-and-explore
4555886	2	5071841	5	prototype-and-test-ideas	Prototype and Test Ideas		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071841-prototype-and-test-ideas
4555886	2	5071846	6	share-your-discoveries-and-talk-about-next-steps	Share Your Discoveries and Talk About Next Steps		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/5071846-share-your-discoveries-and-talk-about-next-steps
4555886	2	6784266	7	get-some-practice-creating-an-agenda-and-planning-for-a-design-thinking-workshop	Get some practice Creating an Agenda and planning for a Design Thinking Workshop		https://openclassrooms.com/fr/courses/4555886-host-a-design-thinking-workshop/6784266-get-some-practice-creating-an-agenda-and-planning-for-a-design-thinking-workshop
4556226	1	4556233	1	create-user-centered-content	Create user-centered content		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/4556233-create-user-centered-content
4556226	1	5501791	2	put-the-user-first	Put the user first		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5501791-put-the-user-first
4556226	1	5501806	3	look-to-usability-testing-and-metrics-to-inform-content-decisions	Look to usability testing and metrics to inform content decisions		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5501806-look-to-usability-testing-and-metrics-to-inform-content-decisions
4556226	1	5501831	4	pay-attention-to-ux-writing-and-microcopy	Pay attention to UX writing and microcopy		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5501831-pay-attention-to-ux-writing-and-microcopy
4556226	1	5501836	5	have-a-clear-vision-through-scenarios-and-user-stories	Have a clear vision through scenarios and user stories		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5501836-have-a-clear-vision-through-scenarios-and-user-stories
4556226	2	5501941	1	take-a-content-first-approach	Take a content first approach		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5501941-take-a-content-first-approach
4556226	2	5501946	2	conduct-a-content-audit	Conduct a content audit		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5501946-conduct-a-content-audit
4556226	2	5501996	3	identify-content-types	Identify content types		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5501996-identify-content-types
4556226	2	5502001	4	create-documents-to-collaborate-on-content	Create documents to collaborate on content		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5502001-create-documents-to-collaborate-on-content
4556226	2	5502006	5	create-a-style-guide-for-consistency	Create a style guide for consistency		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5502006-create-a-style-guide-for-consistency
4556226	2	5502011	6	become-a-better-writer	Become a better writer		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/5502011-become-a-better-writer
4556226	2	6784416	7	get-some-practice-conducting-a-content-audit	Get some practice conducting a content audit		https://openclassrooms.com/fr/courses/4556226-think-like-an-editor-content-strategy-and-ux-writing/6784416-get-some-practice-conducting-a-content-audit
4556196	1	4556203	1	examine-psychological-approaches	Examine Psychological Approaches		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/4556203-examine-psychological-approaches
4556196	1	5150756	2	make-design-decisions-according-to-mental-models	Make Design Decisions According to Mental Models		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150756-make-design-decisions-according-to-mental-models
4556196	1	5150796	3	dont-make-me-think	Don't Make me Think		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150796-dont-make-me-think
4556196	1	5150801	4	investigate-behavioral-design	Investigate Behavioral Design		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150801-investigate-behavioral-design
4556196	1	5150806	5	get-hooked-on-habit-forming-products	"Get ""Hooked"" on Habit Forming Products"		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150806-get-hooked-on-habit-forming-products
4556196	1	5150866	6	establish-a-boundary-between-influence-and-manipulation	Establish a Boundary Between Influence and Manipulation		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150866-establish-a-boundary-between-influence-and-manipulation
4556196	2	5150906	1	examine-emotional-design	Examine Emotional Design		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150906-examine-emotional-design
4556196	2	5150911	2	shape-the-conceptual-world	Shape the Conceptual World		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150911-shape-the-conceptual-world
4556196	2	5150916	3	design-for-social-dynamics-and-trust	Design for Social Dynamics and Trust		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150916-design-for-social-dynamics-and-trust
4556196	2	5150921	4	design-with-choice-and-scarcity-in-mind	Design with Choice and Scarcity in Mind		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150921-design-with-choice-and-scarcity-in-mind
4556196	2	5150926	5	design-to-be-memorable	Design to be Memorable		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150926-design-to-be-memorable
4556196	2	5150931	6	define-your-brand-personality	Define your Brand Personality		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/5150931-define-your-brand-personality
4556196	2	6737476	7	get-some-practice-by-collecting-examples-of-ux	Get some practice by collecting Examples of UX		https://openclassrooms.com/fr/courses/4556196-apply-psychology-to-design/6737476-get-some-practice-by-collecting-examples-of-ux
4555931	1	4555938	1	examine-digital-products-through-wireframes	Examine digital products through wireframes		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4555938-examine-digital-products-through-wireframes
4555931	1	4908316	2	design-for-the-device	Design for the device		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908316-design-for-the-device
4555931	1	4908321	3	consider-the-first-user-experience	Consider the first user experience		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908321-consider-the-first-user-experience
4555931	1	4908326	4	observe-psychological-principles-in-action	Observe psychological principles in action		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908326-observe-psychological-principles-in-action
4555931	1	4908331	5	annotate-examples-of-interaction-design	Annotate examples of interaction design		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908331-annotate-examples-of-interaction-design
4555931	1	4908336	6	make-note-of-microinteractions	Make note of microinteractions		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908336-make-note-of-microinteractions
4555931	1	6784746	7	get-some-practice-sharing-your-wireframes	Get some practice sharing your wireframes		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/6784746-get-some-practice-sharing-your-wireframes
4555931	2	4908341	1	contextualize-the-design-process-and-interview-your-user	Contextualize the design process and interview your user		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908341-contextualize-the-design-process-and-interview-your-user
4555931	2	4908346	2	explore-the-problem	Explore the problem		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908346-explore-the-problem
4555931	2	4908351	3	break-down-the-user-flow	Break down the user flow		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908351-break-down-the-user-flow
4555931	2	4908356	4	sketch-your-screens	Sketch your screens		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908356-sketch-your-screens
4555931	2	4908361	5	create-and-test-your-clickable-prototype	Create and test your clickable prototype		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4908361-create-and-test-your-clickable-prototype
4555931	2	4917786	6	consider-your-next-steps	Consider your next steps		https://openclassrooms.com/fr/courses/4555931-create-simple-prototypes-with-wireframes/4917786-consider-your-next-steps
6663451	1	6911898	1	get-the-most-out-of-this-course	Get the Most Out of This Course		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6911898-get-the-most-out-of-this-course
6663451	1	6911958	2	what-is-the-impact-of-inclusive-design	What Is the Impact of Inclusive Design?		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6911958-what-is-the-impact-of-inclusive-design
6663451	1	6912083	3	get-to-know-the-web-content-accessibility-guidelines-wcag	Get to Know the Web Content Accessibility Guidelines (WCAG)		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6912083-get-to-know-the-web-content-accessibility-guidelines-wcag
6663451	2	6912307	1	set-up-for-accessibility-testing	Set Up for Accessibility Testing		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6912307-set-up-for-accessibility-testing
6663451	2	6912363	2	use-automated-testing-tools	Use Automated Testing Tools		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6912363-use-automated-testing-tools
6663451	2	6912410	3	inspect-content-manually	Inspect Content Manually		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6912410-inspect-content-manually
6663451	2	6912484	4	test-your-content-using-assistive-technologies	Test Your Content Using Assistive Technologies		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6912484-test-your-content-using-assistive-technologies
6663451	3	6912752	1	create-accessible-visual-designs	Create Accessible Visual Designs		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6912752-create-accessible-visual-designs
6663451	3	6912850	2	create-accessible-multimedia-content	Create Accessible Multimedia Content		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6912850-create-accessible-multimedia-content
6663451	3	6912910	3	design-accessible-user-interactions	Design Accessible User Interactions		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6912910-design-accessible-user-interactions
6663451	3	6913058	4	annotate-mock-ups-and-wireframes-with-accessibility-information	Annotate Mock-ups and Wireframes With Accessibility Information		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6913058-annotate-mock-ups-and-wireframes-with-accessibility-information
6663451	4	6913481	1	recap-your-new-skills	Recap Your New Skills		https://openclassrooms.com/fr/courses/6663451-make-your-web-content-accessible/6913481-recap-your-new-skills
4556236	1	4556243	1	consider-the-audience	Consider the audience		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/4556243-consider-the-audience
4556236	1	5501536	2	focus-on-the-process-show-don-t-tell	Focus on the process: show, don’t tell		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501536-focus-on-the-process-show-don-t-tell
4556236	1	5501556	3	integrate-case-studies	Integrate case studies		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501556-integrate-case-studies
4556236	1	5501561	4	consider-the-format	Consider the format		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501561-consider-the-format
4556236	1	5501571	5	tell-your-story	Tell your story		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501571-tell-your-story
4556236	1	6785441	6	get-some-practice-creating-a-template-for-your-portfolio	Get some practice creating a template for your portfolio		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/6785441-get-some-practice-creating-a-template-for-your-portfolio
4556236	2	5501621	1	align-your-submission-materials	Align your submission materials		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501621-align-your-submission-materials
4556236	2	5501626	2	manage-your-online-presence	Manage your online presence		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501626-manage-your-online-presence
4556236	2	5501641	3	network-without-networking	Network without networking		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501641-network-without-networking
4556236	2	5501646	4	embrace-self-promotion	Embrace self-promotion		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501646-embrace-self-promotion
4556236	2	5501666	5	be-confident-and-stay-curious	Be confident and stay curious		https://openclassrooms.com/fr/courses/4556236-prepare-your-portfolio-and-case-studies/5501666-be-confident-and-stay-curious
4556206	1	4556213	1	understand-the-world-of-ux-vs-ui	Understand the world of UX vs		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/4556213-understand-the-world-of-ux-vs-ui
4556206	1	5259131	2	explore-the-benefits-of-design-systems	Explore the benefits of design systems		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259131-explore-the-benefits-of-design-systems
4556206	1	5259136	3	break-down-atomic-design	Break down Atomic Design		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259136-break-down-atomic-design
4556206	1	5259141	4	use-material-design-as-a-reference	Use Material Design as a reference		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259141-use-material-design-as-a-reference
4556206	1	5259146	5	consider-mobile-design-and-responsive-web	Consider mobile design and responsive web		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259146-consider-mobile-design-and-responsive-web
4556206	1	5259151	6	determine-the-visual-direction-of-a-project	Determine the visual direction of a project		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259151-determine-the-visual-direction-of-a-project
4556206	2	5259231	1	consider-layout-constraints-and-information-organization	Consider layout constraints and information organization		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259231-consider-layout-constraints-and-information-organization
4556206	2	5259241	2	design-with-patterns	Design with patterns		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259241-design-with-patterns
4556206	2	5259246	3	design-with-color	Design with color		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259246-design-with-color
4556206	2	5259251	4	design-with-type	Design with type		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259251-design-with-type
4556206	2	5259286	5	design-with-details	Design with details		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259286-design-with-details
4556206	2	5259296	6	finalize-your-designs	Finalize your designs		https://openclassrooms.com/fr/courses/4556206-design-the-visual-side-of-experiences-ui-design/5259296-finalize-your-designs
4555916	1	4555923	1	what-is-usability-testing	What is usability testing?		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4555923-what-is-usability-testing
4555916	1	4812851	2	get-feedback-quickly-with-guerrilla-testing	Get feedback quickly with guerrilla testing		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4812851-get-feedback-quickly-with-guerrilla-testing
4555916	1	4812871	3	prepare-for-a-usability-test	Prepare for a usability test		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4812871-prepare-for-a-usability-test
4555916	1	4812896	4	stick-to-the-script	Stick to the script		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4812896-stick-to-the-script
4555916	1	4812911	5	conduct-a-usability-test-on-web-or-mobile	Conduct a usability test on web or mobile		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4812911-conduct-a-usability-test-on-web-or-mobile
4555916	1	4812926	6	conduct-a-remote-usability-test	Conduct a remote usability test		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4812926-conduct-a-remote-usability-test
4555916	1	4812956	7	document-usability-tests	Document usability tests		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4812956-document-usability-tests
4555916	1	6784991	8	get-some-practice-running-your-own-usability-test	Get some practice running your own usability test		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/6784991-get-some-practice-running-your-own-usability-test
4555916	2	4812996	1	identify-usability-issues-through-heuristic-evaluation	Identify usability issues through heuristic evaluation		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4812996-identify-usability-issues-through-heuristic-evaluation
4555916	2	4813036	2	break-down-the-workflow-through-task-analysis	Break down the workflow through task analysis		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4813036-break-down-the-workflow-through-task-analysis
4555916	2	4813051	3	use-card-sorting-to-understand-user-mental-models	Use card sorting to understand user mental models		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4813051-use-card-sorting-to-understand-user-mental-models
4555916	2	4813086	4	compare-options-through-a-b-testing	Compare options through A/B testing		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4813086-compare-options-through-a-b-testing
4555916	2	4813111	5	communicate-your-findings	Communicate your findings		https://openclassrooms.com/fr/courses/4555916-test-products-on-users-usability-testing/4813111-communicate-your-findings
4555276	1	4555283	1	why-does-research-matter	Why does research matter?		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4555283-why-does-research-matter
4555276	1	4788696	2	familiarize-yourself-with-research-methods	Familiarize yourself with research methods		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4788696-familiarize-yourself-with-research-methods
4555276	1	4791871	3	create-a-research-plan	Create a research plan		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4791871-create-a-research-plan
4555276	1	4791906	4	recruit-participants-or-users	Recruit participants or users		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4791906-recruit-participants-or-users
4555276	1	4791916	5	ask-the-right-questions	Ask the right questions		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4791916-ask-the-right-questions
4555276	1	4792046	6	conduct-field-research-and-ethnography	Conduct field research and ethnography		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4792046-conduct-field-research-and-ethnography
4555276	1	4792076	7	do-participant-observation	Do participant observation		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4792076-do-participant-observation
4555276	1	4792101	8	write-notes-and-document-the-experience	Write notes and document the experience		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4792101-write-notes-and-document-the-experience
4555276	2	4788936	1	look-for-patterns-and-actionable-insights	Look for patterns and actionable insights		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4788936-look-for-patterns-and-actionable-insights
4555276	2	4788941	2	make-personas-and-map-the-journey	Make personas and map the journey		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4788941-make-personas-and-map-the-journey
4555276	2	4788956	3	build-an-affinity-diagram	Build an affinity diagram		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4788956-build-an-affinity-diagram
4555276	2	4788966	4	share-your-work-with-your-team	Share your work with your team		https://openclassrooms.com/fr/courses/4555276-conduct-design-and-user-research/4788966-share-your-work-with-your-team
4544311	1	4544318	1	learn-the-importance-of-competitive-analysis	Learn the importance of competitive analysis		https://openclassrooms.com/fr/courses/4544311-do-product-research-analyze-the-competition-and-interview-potential-customers/4544318-learn-the-importance-of-competitive-analysis
4544311	1	4572696	2	discover-the-competitive-analysis-canvas	Discover the competitive analysis canvas		https://openclassrooms.com/fr/courses/4544311-do-product-research-analyze-the-competition-and-interview-potential-customers/4572696-discover-the-competitive-analysis-canvas
4544311	1	4572706	3	see-an-example-competitive-analysis-canvas	See an example competitive analysis canvas		https://openclassrooms.com/fr/courses/4544311-do-product-research-analyze-the-competition-and-interview-potential-customers/4572706-see-an-example-competitive-analysis-canvas
4544311	1	4649456	4	discover-other-competitive-analysis-tools	Discover other competitive analysis tools		https://openclassrooms.com/fr/courses/4544311-do-product-research-analyze-the-competition-and-interview-potential-customers/4649456-discover-other-competitive-analysis-tools
4544311	2	4572741	1	learn-the-benefits-and-pitfalls-of-interviewing	Learn the benefits and pitfalls of interviewing		https://openclassrooms.com/fr/courses/4544311-do-product-research-analyze-the-competition-and-interview-potential-customers/4572741-learn-the-benefits-and-pitfalls-of-interviewing
4544311	2	4572746	2	identify-the-right-people-to-interview	Identify the right people to interview		https://openclassrooms.com/fr/courses/4544311-do-product-research-analyze-the-competition-and-interview-potential-customers/4572746-identify-the-right-people-to-interview
4544311	2	4572751	3	avoid-these-6-interviewing-mistakes	Avoid these 6 interviewing mistakes		https://openclassrooms.com/fr/courses/4544311-do-product-research-analyze-the-competition-and-interview-potential-customers/4572751-avoid-these-6-interviewing-mistakes
